impl,n,threads,sec_per_iter,gflops,cycles_per_fft,instr_per_fft,ipc,cache_misses_per_fft,LLC_load_misses_per_fft,dTLB_load_misses_per_fft,cache_miss_rate
fftw,16777216,1,0.300339338,6.703304,3976905283.0,5660108331.0,1.4232444396388206,60568851.0,19654057.0,41413530.0,0.44159609841242864
fftw,16777216,2,0.185513064,10.852421,3789100479.5,4982388736.0,1.3149265275376025,53418655.0,22773490.0,40910510.0,0.5101154954624839
fftw,16777216,4,0.1018690115,19.763281,4059258875.0,4645209458.5,1.1443491537602415,52708683.75,24961089.25,40230563.0,0.5793623360868442
fftw,16777216,8,0.057521045,35.00051,4435607270.0,4474961389.375,1.0088723182598174,51058888.25,29338720.375,39176389.25,0.6612805674605
fftw,16777216,16,0.0574913905,35.018564,8994700483.375,4486562930.75,0.4988007037079847,85199577.375,35867669.0,40119110.0,0.767141523885372
