impl,n,threads,sec_per_iter,gflops,cycles_per_fft,instr_per_fft,ipc,cache_misses_per_fft,LLC_load_misses_per_fft,dTLB_load_misses_per_fft,cache_miss_rate
fftw,16777216,1,0.271487939,7.415674,3234311748.0,4976525369.0,1.5386659532982039,48136786.0,16869121.0,41567816.0,0.40825547517726
fftw,16777216,2,0.188427841,10.684546,5865568452.0,5583776402.5,0.9519582710855728,60235295.5,25179907.0,56333009.0,0.5186195739730931
fftw,16777216,4,0.095007082,21.190693,4422254185.5,5366448931.0,1.213509831387778,54973176.0,22645583.25,41415151.25,0.5314860999591605
fftw,16777216,8,0.06464467725,31.143568,7398788870.0,6434093120.375,0.8696143697873893,66367932.875,29494791.125,58987531.5,0.5811421194525315
fftw,16777216,16,0.061425768,32.775592,11901869294.625,8296794160.875,0.6971000903716791,108212394.75,34816621.75,73705645.5,0.6613267556540422
fftw,16777216,24,0.038458493,52.349059,12427055247.875,8598408175.125,0.691910352341542,86916824.25,20868827.625,41840944.875,0.6165927533207631
