42027351224,,cpu_atom/cycles/,3321977941,32.00,,
57389090759,,cpu_core/cycles/,7191778570,63.00,,
30938722555,,cpu_atom/instructions/,3863233312,37.00,0.74,insn per cycle
37848542846,,cpu_core/instructions/,7191778570,63.00,0.66,insn per cycle
426595814,,cpu_atom/cache-references/,3853693578,37.00,,
701108964,,cpu_core/cache-references/,7191778570,63.00,,
281064374,,cpu_atom/cache-misses/,3861280721,37.00,65.89,of all cache refs
414270220,,cpu_core/cache-misses/,7191778570,63.00,59.09,of all cache refs
11774863031,,cpu_atom/dTLB-loads/,3870597918,37.00,,
11212394667,,cpu_core/dTLB-loads/,7191778570,63.00,,
218448853,,cpu_atom/dTLB-load-misses/,3870579035,37.00,1.86,of all dTLB cache accesses
116278706,,cpu_core/dTLB-load-misses/,7191778570,63.00,1.04,of all dTLB cache accesses
246022057,,cpu_atom/LLC-loads/,3874108901,37.00,,
319049227,,cpu_core/LLC-loads/,7191778570,63.00,,
112,,cpu_atom/LLC-load-misses/,3874968302,37.00,0.00,of all LL-cache accesses
166950509,,cpu_core/LLC-load-misses/,7191778570,63.00,52.33,of all LL-cache accesses
