4437589056,,cpu_atom/cycles/,2674102,0.00,,
11144655474,,cpu_core/cycles/,2175076166,99.00,,
7950181817,,cpu_atom/instructions/,3673476,0.00,1.79,insn per cycle
46259285170,,cpu_core/instructions/,2175076166,99.00,4.15,insn per cycle
36615631,,cpu_atom/cache-references/,3759052,0.00,,
84017626,,cpu_core/cache-references/,2175076166,99.00,,
23835071,,cpu_atom/cache-misses/,3701866,0.00,65.10,of all cache refs
440839,,cpu_core/cache-misses/,2175076166,99.00,0.52,of all cache refs
1747181139,,cpu_atom/dTLB-loads/,4662933,0.00,,
15090708641,,cpu_core/dTLB-loads/,2175076166,99.00,,
864345,,cpu_atom/dTLB-load-misses/,4672351,0.00,0.05,of all dTLB cache accesses
33384,,cpu_core/dTLB-load-misses/,2175076166,99.00,0.00,of all dTLB cache accesses
2030659,,cpu_atom/LLC-loads/,4672351,0.00,,
2493905,,cpu_core/LLC-loads/,2175076166,99.00,,
0,,cpu_atom/LLC-load-misses/,3891451,0.00,,
18301,,cpu_core/LLC-load-misses/,2175076166,99.00,0.73,of all LL-cache accesses
