7426656407,,cpu_atom/cycles/,79566,0.00,,
13389971511,,cpu_core/cycles/,2589138925,99.00,,
10427415905,,cpu_atom/instructions/,1080028,0.00,1.40,insn per cycle
24486947600,,cpu_core/instructions/,2589138925,99.00,1.83,insn per cycle
84282844,,cpu_atom/cache-references/,1091837,0.00,,
750645024,,cpu_core/cache-references/,2589138925,99.00,,
28299886,,cpu_atom/cache-misses/,1091837,0.00,33.58,of all cache refs
285769754,,cpu_core/cache-misses/,2589138925,99.00,38.07,of all cache refs
2588615184,,cpu_atom/dTLB-loads/,1091837,0.00,,
6403650346,,cpu_core/dTLB-loads/,2589138925,99.00,,
4334302,,cpu_atom/dTLB-load-misses/,1091837,0.00,0.17,of all dTLB cache accesses
34662222,,cpu_core/dTLB-load-misses/,2589138925,99.00,0.54,of all dTLB cache accesses
17726276,,cpu_atom/LLC-loads/,1091837,0.00,,
71719809,,cpu_core/LLC-loads/,2589138925,99.00,,
99794,,cpu_atom/LLC-load-misses/,1012271,0.00,0.56,of all LL-cache accesses
27568475,,cpu_core/LLC-load-misses/,2589138925,99.00,38.44,of all LL-cache accesses
