54556297050,,cpu_atom/cycles/,4643590016,30.00,,
66242548959,,cpu_core/cycles/,8972832880,59.00,,
32911161171,,cpu_atom/instructions/,5382324357,35.00,0.60,insn per cycle
60579052606,,cpu_core/instructions/,8972832880,59.00,0.91,insn per cycle
1082134168,,cpu_atom/cache-references/,5381554127,35.00,,
2528133660,,cpu_core/cache-references/,8972832880,59.00,,
50706751,,cpu_atom/cache-misses/,5394324604,35.00,4.69,of all cache refs
190686742,,cpu_core/cache-misses/,8972832880,59.00,7.54,of all cache refs
16272631013,,cpu_atom/dTLB-loads/,5372468322,35.00,,
18295546120,,cpu_core/dTLB-loads/,8972832880,59.00,,
411449834,,cpu_atom/dTLB-load-misses/,5377428056,35.00,2.53,of all dTLB cache accesses
594809383,,cpu_core/dTLB-load-misses/,8972832880,59.00,3.25,of all dTLB cache accesses
655556470,,cpu_atom/LLC-loads/,5395954321,35.00,,
1138649044,,cpu_core/LLC-loads/,8972832880,59.00,,
184,,cpu_atom/LLC-load-misses/,5401279594,35.00,0.00,of all LL-cache accesses
87190815,,cpu_core/LLC-load-misses/,8972832880,59.00,7.66,of all LL-cache accesses
