5637365560,,cpu_atom/cycles/,738595571,36.00,,
5753117790,,cpu_core/cycles/,1189003062,63.00,,
6856853035,,cpu_atom/instructions/,858200667,42.00,1.22,insn per cycle
12639935929,,cpu_core/instructions/,1189003062,63.00,2.20,insn per cycle
64034224,,cpu_atom/cache-references/,859225015,42.00,,
237711730,,cpu_core/cache-references/,1189003062,63.00,,
26518424,,cpu_atom/cache-misses/,854036637,42.00,41.41,of all cache refs
56017039,,cpu_core/cache-misses/,1189003062,63.00,23.57,of all cache refs
2450598520,,cpu_atom/dTLB-loads/,847919100,41.00,,
3271322997,,cpu_core/dTLB-loads/,1189003062,63.00,,
12508192,,cpu_atom/dTLB-load-misses/,849386409,41.00,0.51,of all dTLB cache accesses
8898559,,cpu_core/dTLB-load-misses/,1189003062,63.00,0.27,of all dTLB cache accesses
18330572,,cpu_atom/LLC-loads/,848314195,41.00,,
43715581,,cpu_core/LLC-loads/,1189003062,63.00,,
155410,,cpu_atom/LLC-load-misses/,852922769,42.00,0.85,of all LL-cache accesses
12236756,,cpu_core/LLC-load-misses/,1189003062,63.00,27.99,of all LL-cache accesses
