3152715255,,cpu_atom/cycles/,44574351,5.00,,
7196586921,,cpu_core/cycles/,1373775618,95.00,,
3132510619,,cpu_atom/instructions/,51801891,6.00,0.99,insn per cycle
12733335805,,cpu_core/instructions/,1373775618,95.00,1.77,insn per cycle
26854132,,cpu_atom/cache-references/,51628761,6.00,,
199796708,,cpu_core/cache-references/,1373775618,95.00,,
19335721,,cpu_atom/cache-misses/,53437106,6.00,72.00,of all cache refs
71776684,,cpu_core/cache-misses/,1373775618,95.00,35.92,of all cache refs
1207110980,,cpu_atom/dTLB-loads/,53645366,6.00,,
3376075456,,cpu_core/dTLB-loads/,1373775618,95.00,,
3572117,,cpu_atom/dTLB-load-misses/,55551132,7.00,0.30,of all dTLB cache accesses
17432415,,cpu_core/dTLB-load-misses/,1373775618,95.00,0.52,of all dTLB cache accesses
10116259,,cpu_atom/LLC-loads/,55627023,7.00,,
43610689,,cpu_core/LLC-loads/,1373775618,95.00,,
493923,,cpu_atom/LLC-load-misses/,55311239,7.00,4.88,of all LL-cache accesses
19248065,,cpu_core/LLC-load-misses/,1373775618,95.00,44.14,of all LL-cache accesses
