46118404091,,cpu_atom/cycles/,4127381981,29.00,,
53650428757,,cpu_core/cycles/,8307348616,60.00,,
33003145822,,cpu_atom/instructions/,4832529257,34.00,0.72,insn per cycle
59256507000,,cpu_core/instructions/,8307348616,60.00,1.10,insn per cycle
922466006,,cpu_atom/cache-references/,4833484349,34.00,,
2469216461,,cpu_core/cache-references/,8307348616,60.00,,
363994,,cpu_atom/cache-misses/,4804963777,34.00,0.04,of all cache refs
653734,,cpu_core/cache-misses/,8307348616,60.00,0.03,of all cache refs
15109617802,,cpu_atom/dTLB-loads/,4843705620,35.00,,
17179629392,,cpu_core/dTLB-loads/,8307348616,60.00,,
5008922,,cpu_atom/dTLB-load-misses/,4841382859,35.00,0.03,of all dTLB cache accesses
124529788,,cpu_core/dTLB-load-misses/,8307348616,60.00,0.72,of all dTLB cache accesses
474139190,,cpu_atom/LLC-loads/,4847406214,35.00,,
1220788782,,cpu_core/LLC-loads/,8307348616,60.00,,
5,,cpu_atom/LLC-load-misses/,4847372828,35.00,0.00,of all LL-cache accesses
67805,,cpu_core/LLC-load-misses/,8307348616,60.00,0.01,of all LL-cache accesses
