40734313349,,cpu_atom/cycles/,6779502814,66.00,,
90071296999,,cpu_core/cycles/,18125398236,99.00,,
73700814904,,cpu_atom/instructions/,7907843189,77.00,1.81,insn per cycle
133737464592,,cpu_core/instructions/,18125398236,99.00,1.48,insn per cycle
38078398,,cpu_atom/cache-references/,7908380332,77.00,,
178755117,,cpu_core/cache-references/,18125398236,99.00,,
16532,,cpu_atom/cache-misses/,7908342973,77.00,0.04,of all cache refs
520019,,cpu_core/cache-misses/,18125398236,99.00,0.29,of all cache refs
22729186591,,cpu_atom/dTLB-loads/,7909001341,77.00,,
41720819946,,cpu_core/dTLB-loads/,18125398236,99.00,,
5487,,cpu_atom/dTLB-load-misses/,7911015138,77.00,0.00,of all dTLB cache accesses
163049,,cpu_core/dTLB-load-misses/,18125398236,99.00,0.00,of all dTLB cache accesses
478179,,cpu_atom/LLC-loads/,7915538072,77.00,,
9413627,,cpu_core/LLC-loads/,18125398236,99.00,,
0,,cpu_atom/LLC-load-misses/,7915387398,77.00,,
15072,,cpu_core/LLC-load-misses/,18125398236,99.00,0.16,of all LL-cache accesses
