4040002360,,cpu_atom/cycles/,11554068,1.00,,
13473240914,,cpu_core/cycles/,2636522546,99.00,,
8565005812,,cpu_atom/instructions/,12552972,1.00,2.12,insn per cycle
51624391535,,cpu_core/instructions/,2636522546,99.00,3.83,insn per cycle
18809366,,cpu_atom/cache-references/,10755045,1.00,,
120705193,,cpu_core/cache-references/,2636522546,99.00,,
4775408,,cpu_atom/cache-misses/,10753554,1.00,25.39,of all cache refs
15196820,,cpu_core/cache-misses/,2636522546,99.00,12.59,of all cache refs
2621922895,,cpu_atom/dTLB-loads/,11747314,1.00,,
16801439963,,cpu_core/dTLB-loads/,2636522546,99.00,,
223252,,cpu_atom/dTLB-load-misses/,11752387,1.00,0.01,of all dTLB cache accesses
170389,,cpu_core/dTLB-load-misses/,2636522546,99.00,0.00,of all dTLB cache accesses
712312,,cpu_atom/LLC-loads/,12733809,1.00,,
3472750,,cpu_core/LLC-loads/,2636522546,99.00,,
0,,cpu_atom/LLC-load-misses/,13219519,1.00,,
1086597,,cpu_core/LLC-load-misses/,2636522546,99.00,31.29,of all LL-cache accesses
