7001571656,,cpu_atom/cycles/,12097647,0.00,,
22429237823,,cpu_core/cycles/,4388073171,99.00,,
14247945839,,cpu_atom/instructions/,16094371,0.00,2.03,insn per cycle
90141747322,,cpu_core/instructions/,4388073171,99.00,4.02,insn per cycle
7580940,,cpu_atom/cache-references/,16097971,0.00,,
67362266,,cpu_core/cache-references/,4388073171,99.00,,
113545,,cpu_atom/cache-misses/,17094637,0.00,1.50,of all cache refs
143385,,cpu_core/cache-misses/,4388073171,99.00,0.21,of all cache refs
4801577807,,cpu_atom/dTLB-loads/,17158998,0.00,,
27731416332,,cpu_core/dTLB-loads/,4388073171,99.00,,
86090,,cpu_atom/dTLB-load-misses/,17099972,0.00,0.00,of all dTLB cache accesses
10408,,cpu_core/dTLB-load-misses/,4388073171,99.00,0.00,of all dTLB cache accesses
780460,,cpu_atom/LLC-loads/,17099922,0.00,,
4953287,,cpu_core/LLC-loads/,4388073171,99.00,,
0,,cpu_atom/LLC-load-misses/,17947055,1.00,,
4998,,cpu_core/LLC-load-misses/,4388073171,99.00,0.10,of all LL-cache accesses
