4732029292,,cpu_atom/cycles/,7441923,0.00,,
15311535444,,cpu_core/cycles/,2996986193,99.00,,
6931303845,,cpu_atom/instructions/,9517385,0.00,1.46,insn per cycle
26721435290,,cpu_core/instructions/,2996986193,99.00,1.75,insn per cycle
91642036,,cpu_atom/cache-references/,9610753,0.00,,
558416849,,cpu_core/cache-references/,2996986193,99.00,,
49788695,,cpu_atom/cache-misses/,10533091,0.00,54.33,of all cache refs
218546453,,cpu_core/cache-misses/,2996986193,99.00,39.14,of all cache refs
2938786621,,cpu_atom/dTLB-loads/,10613467,0.00,,
6814939856,,cpu_core/dTLB-loads/,2996986193,99.00,,
990159,,cpu_atom/dTLB-load-misses/,10612251,0.00,0.03,of all dTLB cache accesses
35942811,,cpu_core/dTLB-load-misses/,2996986193,99.00,0.53,of all dTLB cache accesses
8075211,,cpu_atom/LLC-loads/,10612466,0.00,,
91699751,,cpu_core/LLC-loads/,2996986193,99.00,,
794,,cpu_atom/LLC-load-misses/,10250761,0.00,0.01,of all LL-cache accesses
34805418,,cpu_core/LLC-load-misses/,2996986193,99.00,37.96,of all LL-cache accesses
