6951558671,,cpu_atom/cycles/,110875024,6.00,,
17559845929,,cpu_core/cycles/,3301300283,95.00,,
7171602944,,cpu_atom/instructions/,130777966,7.00,1.03,insn per cycle
27305795571,,cpu_core/instructions/,3301300283,95.00,1.56,insn per cycle
69726630,,cpu_atom/cache-references/,131745034,7.00,,
554177465,,cpu_core/cache-references/,3301300283,95.00,,
51810109,,cpu_atom/cache-misses/,131749073,7.00,74.30,of all cache refs
218868033,,cpu_core/cache-misses/,3301300283,95.00,39.49,of all cache refs
3173371642,,cpu_atom/dTLB-loads/,133696642,7.00,,
6925545983,,cpu_core/dTLB-loads/,3301300283,95.00,,
4886626,,cpu_atom/dTLB-load-misses/,134738074,7.00,0.15,of all dTLB cache accesses
36836933,,cpu_core/dTLB-load-misses/,3301300283,95.00,0.53,of all dTLB cache accesses
13609362,,cpu_atom/LLC-loads/,134750462,7.00,,
98588986,,cpu_core/LLC-loads/,3301300283,95.00,,
449,,cpu_atom/LLC-load-misses/,132965521,7.00,0.00,of all LL-cache accesses
38354361,,cpu_core/LLC-load-misses/,3301300283,95.00,38.90,of all LL-cache accesses
