2686880781,,cpu_atom/cycles/,7616364,1.00,,
7159473126,,cpu_core/cycles/,1403570605,99.00,,
2858704080,,cpu_atom/instructions/,9607799,1.00,1.06,insn per cycle
11413640236,,cpu_core/instructions/,1403570605,99.00,1.59,insn per cycle
59605884,,cpu_atom/cache-references/,9295070,1.00,,
402005989,,cpu_core/cache-references/,1403570605,99.00,,
4138260,,cpu_atom/cache-misses/,10295059,1.00,6.94,of all cache refs
178580,,cpu_core/cache-misses/,1403570605,99.00,0.04,of all cache refs
1147482974,,cpu_atom/dTLB-loads/,10308810,1.00,,
3336543434,,cpu_core/dTLB-loads/,1403570605,99.00,,
443064,,cpu_atom/dTLB-load-misses/,10290960,1.00,0.04,of all dTLB cache accesses
461678,,cpu_core/dTLB-load-misses/,1403570605,99.00,0.01,of all dTLB cache accesses
31477298,,cpu_atom/LLC-loads/,10295931,1.00,,
271028620,,cpu_core/LLC-loads/,1403570605,99.00,,
2988,,cpu_atom/LLC-load-misses/,9609702,1.00,0.01,of all LL-cache accesses
19929,,cpu_core/LLC-load-misses/,1403570605,99.00,0.01,of all LL-cache accesses
