4876938458,,cpu_atom/cycles/,150689508,12.00,,
28017880121,,cpu_core/cycles/,5311168955,96.00,,
9735336495,,cpu_atom/instructions/,175669916,14.00,2.00,insn per cycle
91876165479,,cpu_core/instructions/,5311168955,96.00,3.28,insn per cycle
9233920,,cpu_atom/cache-references/,174457127,14.00,,
74234960,,cpu_core/cache-references/,5311168955,96.00,,
696307,,cpu_atom/cache-misses/,172634500,13.00,7.54,of all cache refs
27137,,cpu_core/cache-misses/,5311168955,96.00,0.04,of all cache refs
3223160240,,cpu_atom/dTLB-loads/,176664633,14.00,,
28197770726,,cpu_core/dTLB-loads/,5311168955,96.00,,
41674,,cpu_atom/dTLB-load-misses/,176619094,14.00,0.00,of all dTLB cache accesses
6124,,cpu_core/dTLB-load-misses/,5311168955,96.00,0.00,of all dTLB cache accesses
834424,,cpu_atom/LLC-loads/,176641289,14.00,,
8097282,,cpu_core/LLC-loads/,5311168955,96.00,,
408,,cpu_atom/LLC-load-misses/,176039571,14.00,0.05,of all LL-cache accesses
1732,,cpu_core/LLC-load-misses/,5311168955,96.00,0.02,of all LL-cache accesses
