26037895816,,cpu_atom/cycles/,4796938095,74.00,,
36543981832,,cpu_core/cycles/,6416088335,88.00,,
48036649056,,cpu_atom/instructions/,5600034186,87.00,1.84,insn per cycle
52873513573,,cpu_core/instructions/,6416088335,88.00,1.45,insn per cycle
57802735,,cpu_atom/cache-references/,5602393228,87.00,,
32641299,,cpu_core/cache-references/,6416088335,88.00,,
133156,,cpu_atom/cache-misses/,5602269236,87.00,0.23,of all cache refs
270328,,cpu_core/cache-misses/,6416088335,88.00,0.83,of all cache refs
15570687992,,cpu_atom/dTLB-loads/,5602498210,87.00,,
16746848627,,cpu_core/dTLB-loads/,6416088335,88.00,,
69193,,cpu_atom/dTLB-load-misses/,5603357981,87.00,0.00,of all dTLB cache accesses
12899,,cpu_core/dTLB-load-misses/,6416088335,88.00,0.00,of all dTLB cache accesses
1877448,,cpu_atom/LLC-loads/,5603386631,87.00,,
2532663,,cpu_core/LLC-loads/,6416088335,88.00,,
0,,cpu_atom/LLC-load-misses/,5602427029,87.00,,
2924,,cpu_core/LLC-load-misses/,6416088335,88.00,0.12,of all LL-cache accesses
